player_id,full_name,position,nfl_team,headshot_url
00-0040184,KeAndre Lambert-Smith,WR,LAC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xhhzgylwh0ptvpaghnuu"
00-0040187,Mitchell Evans,TE,CAR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yruhsxdnyfaa7iswn1dp"
00-0040189,Oronde Gadsden II,TE,LAC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/r8b4oghjwhw8x9nv1wbs"
00-0040194,Jackson Hawes,TE,BUF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gl3easmpg7rn6e5siya2"
00-0040198,Ollie Gordon II,RB,MIA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bv33rgypaauv7sealwkr"
00-0040203,Will Howard,QB,PIT,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wzt7xj9ownxfit5igpcd"
00-0040206,Riley Leonard,QB,IND,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/okxcrf19ylc0hwfefmwl"
00-0040208,Tahj Brooks,RB,CIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s89clgkij0ytcmrkdydt"
00-0040215,Gavin Bartholomew,TE,MIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vezjblfvo9gduiyonlum"
00-0040218,Jimmy Horn Jr.,WR,CAR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gggcgfbghcft0xwxtrhk"
00-0040225,Thomas Fidone II,TE,NYG,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vbaqpkcxcfwh9dhzescy"
00-0040234,Quinn Ewers,QB,JAX,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bbcwyjuhyijtqe7jo274"
00-0040236,Kyle Monangai,RB,CHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bkkk3uuouhcobydqawro"
00-0040237,Tez Johnson,WR,TB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ajbnpagviw0glrhf5a2e"
00-0040238,LeQuint Allen Jr.,RB,JAX,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i0utigksuuvo2njb9wtk"
00-0040242,Jacory Croskey-Merritt,RB,WAS,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qew4qhlj4yuf50voko61"
00-0040277,Jahdae Walker,WR,CHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cr13mo2xrpdkksy8fveq"
00-0040279,Ryan Fitzgerald,K,CAR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/giy8qnq6njxzwtqvqdsm"
00-0040363,Keleki Latu,TE,BUF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vebjjfyrrrbwaqjlyvun"
00-0040390,Jackson Meeks,TE,DET,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ot3dsyhfhos9epmkqdip"
00-0040398,Brady Cook,QB,MIA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sk8u7zzg7e3t4vu7xesg"
00-0040466,Raheim Sanders,RB,CLE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bopoof9uczgpvpggeahp"
00-0040506,Myles Price,WR,MIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yi2pgwujy0lv9l3m3sig"
00-0040509,Ben Yurosek,TE,MIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/q6ea6dqd4nn27aeihiv7"
00-0040534,Ke'Shawn Williams,WR,CIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/r7enwgccqv93feuoeurz"
00-0040563,Efton Chism III,WR,NE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zbnf3ujmwprzgjnwdtlo"
00-0040582,Arian Smith,WR,NYJ,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/asywvwrn6zhlidxothqn"
00-0040583,Woody Marks,RB,HOU,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/y5ntpcenhhhv98uz2fys"
00-0040584,Gunnar Helm,TE,TEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hewm6ztgka7xkbl6ybvb"
00-0040589,Kurtis Rourke,QB,SF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rq4swf5c2ar45ljuc0w2"
00-0040598,Mark Redman,TE,GB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/m20wrukxvkgbvs70qpai"
00-0040646,Jalen Royals,WR,KC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sqrid1hnmwqymcp2vxfx"
00-0040648,Tory Horton,WR,SEA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lmsun4qzmk1rkgt4kw76"
00-0040663,Harold Fannin Jr.,TE,CLE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fxublmpnxx9uggsddwik"
00-0040666,Omarion Hampton,RB,LAC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lf2jxvxnbexlinoydbej"
00-0040667,Matthew Golden,WR,GB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dbjki6b0swksr7mk17wk"
00-0040668,Shedeur Sanders,QB,CLE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/joe08hz6to2madpko8zl"
00-0040669,Isaac TeSlaa,WR,DET,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ducfhbiy2a8loytcjymn"
00-0040673,Jalen Milroe,QB,SEA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hohqoqpdyquxn1sr1fm2"
00-0040676,Cam Ward,QB,TEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/l7switu6stlwd2irm8yo"
00-0040691,Jaxson Dart,QB,NYG,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/n6uymxssgiicjmxkzxoc"
00-0040705,Chimere Dike,WR,TEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cbcpv4931dqmgsu3anvo"
00-0040715,Cam Skattebo,RB,NYG,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hlggiqdfvj1f4kntkafr"
00-0040718,Travis Hunter,WR,JAX,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/absw1gfqoiztajjagmf6"
00-0040719,Bhayshul Tuten,RB,JAX,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ryjnphuyjbedmgpx5qqj"
00-0040727,Tre Harris,WR,LAC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/v5ofh8jggzo8rygtpwl7"
00-0040729,Jack Bech,WR,LV,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/feplgtl0x1svqen9szwv"
00-0040730,RJ Harvey,RB,DEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/szxmro5enrxlscvv67xg"
00-0040784,Quinshon Judkins,RB,CLE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ojtce2im0wp2ltyel0vc"
00-0040785,Dohnte Meyers,WR,CIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xkxpqhtebubkbv1irlkc"
00-0040867,Makai Lemon,WR,PHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ys2i2o7c0bl36xvlrojz"
00-0040870,Ja'Kobi Lane,WR,BAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gjezd2a8imfrxyv16wuj"
00-0040876,Elijah Sarratt,WR,BAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rbtitvma6hjyotcajqtv"
00-0040890,Cyrus Allen,WR,KC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qput6hanukjbatuao8ca"
00-0040891,Cole Payton,QB,PHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qt8hajjwkvpynr8nwepz"
00-0040894,Malik Benson,WR,LV,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tndlq4zmq6r9nsvmzih6"
00-0040899,Trey Smack,K,GB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zierx6p09ilfe0o0ckj7"
00-0041013,Emmett Johnson,RB,KC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/avdz4njz1slqn7ktqcuq"
00-0041027,Jeremiyah Love,RB,ARI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b12gtjsylmql5v7iyyla"
00-0041032,Kenyon Sadiq,TE,NYJ,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mnswulwto4yqkgmugoiq"
00-0041035,De'Zhaun Stribling,WR,SF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eu1nxtlztiwr5ko48iwz"
00-0041037,Denzel Boston,WR,CLE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ybkny6eh5eegq3bqmony"
00-0041048,Ted Hurst III,WR,TB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mmf6qmo6a2evw4feupcm"
00-0041051,Zavion Thomas,WR,CHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lhodk54zsmznu4yxjoux"
00-0041056,Cade Klubnik,QB,NYJ,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sqsxavkryojbysy4kq85"
00-0040590,Konata Mumpfield,WR,LA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cehkowkvb4aujslmppbj"
00-0041052,Kaelon Black,RB,SF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nwgkzr1ysr32jc79zfnt"
00-0040734,TreVeyon Henderson,RB,NE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ebcjvwytgu2y4kqm8ihv"
00-0040735,Luther Burden III,WR,CHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/iyuwdz7pbowdkwzq2tg5"
00-0040736,Mason Taylor,TE,NYJ,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xittx9gih104lw1atfiv"
00-0040739,Elijah Arroyo,TE,SEA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/m5rdyemjoxl4cuz9yun8"
00-0040743,Tyler Shough,QB,NO,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/toiafc7qighw86geo7jf"
00-0040782,Isaiah Bond,WR,CLE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/piv889pkizjvgrtpfkxm"
00-0040878,Mike Washington Jr.,RB,LV,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ocdjq5ohmtgdghqdh5m4"
00-0040879,Matthew Hibner,TE,BAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kkkia0wl2sqsjiwecde0"
00-0040886,Nicholas Singleton,RB,TEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ztwqbc0s69cbz5ow0r0q"
00-0040887,Josh Cuevas,TE,BAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/maktufaiogxfm5ewjsi9"
00-0040906,Garrett Nussmeier,QB,KC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uyidfkzfhuqaks3pmdeo"
00-0040930,Camden Brown,WR,DAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tvoztpalnmmattxhdaoa"
00-0040948,J. Michael Sturdivant,WR,GB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jpcewjixipg3iuu2ucyq"
00-0040981,Joe Fagnano,QB,BAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/p8uqfsnpx153mn3gjtd3"
00-0041040,Antonio Williams,WR,WAS,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/noywrsgaqoqlv64c12yw"
00-0041041,Oscar Delp,TE,NO,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/a7tu8cb3rnd5ncgbtok5"
00-0041042,Malachi Fields,WR,NYG,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tpls1aptxx9x8xaqvjtj"
00-0041044,Zachariah Branch,WR,ATL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qwbo8lgyd85dlwnbznsc"
00-0041067,Bryce Lance,WR,NO,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lzh0hbhllbouh97ffpp6"
00-0041069,Colbie Young,WR,CIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/n4irmipxyl87b6jmudte"
00-0041070,Reggie Virgil,WR,ARI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hmaylhc9nc2zmqjdw1ib"
00-0041077,Justin Joly,TE,MIA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vglffv5obtvktndulobu"
00-0041081,Max Bredeson,RB,MIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fl3inwpzgb7fgzpaezw1"
00-0041084,Tanner Koziol,TE,JAX,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yx0na9fufgv3snuyecbd"
00-0041094,Bauer Sharp,TE,TB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xqj8rk6okp7eobbv5hps"
00-0041096,Kaytron Allen,RB,WAS,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vbhwkqty94alwjyz8cin"
00-0041099,Barion Brown,WR,NO,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zakfmezzed4qotdrmbpc"
00-0041100,Josh Cameron,WR,JAX,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jwb3wyhoqqq52mfiyxxc"
00-0041104,Demond Claiborne,RB,MIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vmozbbdzgcaqq1yrixeb"
00-0040737,Terrance Ferguson,TE,LA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/w5o0s5yf6j5dsmiwdtfg"
00-0041132,Deion Burks,WR,IND,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mbejyq733jilg3bkpzur"
00-0041133,Dallen Bentley,TE,DEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vaiszquqlgric9cfbwjf"
00-0041092,Taylen Green,QB,CLE,
00-0041106,C.J. Williams,WR,JAX,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/svmb2citno2f6zqc9qbm"
00-0041116,Jack Endries,TE,CIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wxtev9zj048yzxk8ebfu"
00-0041117,Athan Kaliakmanis,QB,WAS,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ahtbv63jyg8ampmyrxn9"
00-0041123,Behren Morton,QB,NE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/st5s1urflg14hwvx8uzl"
00-0041125,Seth McGowan,RB,IND,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qkwvvygwu9pan88sivzb"
00-0041131,Carsen Ryan,TE,CLE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qiqiqjw4vyhv2xpxt2np"
00-0041397,Kaden Wetjen,WR,PIT,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s44clgjdvd1tuslyqimk"
00-0041398,Riley Nowakowski,TE,PIT,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nhyd8plaetjoosbq1btb"
00-0041399,CJ Daniels,WR,LA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jqx2xj6xmri9hrjm8azc"
00-0041436,DJ Herman,RB,MIA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/snacspvu9hic30y1vd8m"
00-0041438,Carnell Tate,WR,TEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ghpmpzcnigxrdbyvcxke"
00-0041443,Skyler Bell,WR,BUF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/oac3geuuhazbznztufzk"
00-0041472,Marlin Klein,TE,HOU,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ek2nzhrwqxl6psbm2iic"
00-0041483,Eli Stowers,TE,PHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/c9rjqit3q5tm9hzkm5ay"
00-0041489,Germie Bernard,WR,PIT,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rsbtypbsvxux94vokb5q"
00-0041490,Eli Heidenreich,RB,PIT,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jhiyjb8jmjyzehmrrjoy"
00-0041496,Jonah Coleman,RB,DEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qbauucaxakkhtxihuvmr"
00-0041503,Nate Boerkircher,TE,JAX,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bxglkvzpx2y40u25xaso"
00-0041511,Omar Cooper Jr.,WR,NYJ,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lmua2lbg0m77ibvydvaq"
00-0041395,Eli Raridon,TE,NE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tglrg0yek3kwrt8rqz5t"
00-0041512,Jadarian Price,RB,SEA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/toy90i08oumgbdlvctja"
00-0041523,Caleb Douglas,WR,MIA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/stwypvmutplwvi1zzbmu"
00-0041524,Will Kacmarek,TE,MIA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/erqascuieblamkhf2vbs"
00-0041525,Chris Bell,WR,MIA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zgbku18zemqyryvyahd4"
00-0041529,Kevin Coleman Jr.,WR,MIA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nqqd4zjnxephjb4qziww"
00-0041547,KC Concepcion,WR,CLE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ztdyzyngqr1pexyghlt3"
00-0041550,Brenen Thompson,WR,LAC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/khlvgjk60vz6ghkwpmak"
00-0041558,Sam Roush,TE,CHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jqkmmguw4934lyjgvuip"
00-0041561,Carson Beck,QB,ARI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yvybqpgnezk75h9rpobv"
00-0041562,Fernando Mendoza,QB,LV,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/umygvel2pumkyvxt3jm9"
00-0041565,Drew Allar,QB,PIT,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sphuqnfrtzwsgeugeycz"
00-0041568,Ty Simpson,QB,LA,
00-0041579,Seydou Traore,TE,MIA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kzpmm2zoctywb276zqt4"
DST_ARI,ARI D/ST,DST,ARI,
DST_ATL,ATL D/ST,DST,ATL,
DST_BAL,BAL D/ST,DST,BAL,
DST_BUF,BUF D/ST,DST,BUF,
DST_CAR,CAR D/ST,DST,CAR,
DST_CHI,CHI D/ST,DST,CHI,
DST_CIN,CIN D/ST,DST,CIN,
DST_CLE,CLE D/ST,DST,CLE,
DST_DAL,DAL D/ST,DST,DAL,
DST_DEN,DEN D/ST,DST,DEN,
DST_DET,DET D/ST,DST,DET,
